MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodelAge,TotalArea,TotalBathrooms,BedroomBathroomRatio,OverallFinishQuality,TotalOutdoorArea,LotSizePerRoom,GarageQuality,GarageToLotRatio,ExteriorQuality,BasementQuality
60,3,109.0,14154,1,2,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,350.0,4,3,2,5.0,4.0,3,5,0,5,0,1063,1063,1,5,1,4,1071,1101,0,2172,0,0,2,1,3,1,4,9,6,1,4.0,1,2006.0,1,3,947,3.0,3.0,2,192,62,0,0,0,0,0.0,4,4,0,8,2007,6,5,280000,1,1,4182,3,1.0,12,254,4718.0,6.0,0.06690688144694079,7,9.0
60,1,85.0,10800,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,2,100.0,4,3,2,5.0,3.0,3,2,789,5,0,245,1034,1,5,1,4,1050,1028,0,2078,1,0,2,1,3,1,5,8,6,1,4.0,1,2008.0,0,3,836,3.0,3.0,2,0,102,0,0,0,0,0.0,4,4,0,4,2008,6,5,339750,1,0,3948,4,0.75,13,102,3600.0,6.0,0.07740740740740741,7,8.0
20,3,68.0,9571,1,2,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,3,0.0,3,2,1,3.0,2.0,3,5,0,5,0,1276,1276,1,3,1,0,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,0.0,1,1958.0,2,1,350,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,6,2009,0,0,60000,51,51,2902,1,3.0,8,0,3190.3333333333335,6.0,0.03656880158813081,5,5.0
190,3,100.0,34650,1,2,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,13,14,3,0.0,3,3,1,3.0,3.0,2,4,1056,5,0,0,1056,1,3,0,4,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,0.0,1,1955.0,0,2,572,3.0,3.0,2,264,0,0,0,0,0,0.0,4,4,0,1,2006,8,4,145000,51,51,2684,2,1.5,10,264,11550.0,6.0,0.01650793650793651,6,6.0
20,1,0.0,4403,1,2,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,2,432.0,5,3,2,5.0,3.0,0,2,578,5,0,892,1470,1,5,1,4,1478,0,0,1478,1,0,2,1,2,1,4,7,6,1,4.0,1,2009.0,0,2,484,3.0,3.0,2,0,144,0,0,0,0,0.0,4,4,0,6,2010,6,5,222000,1,1,3432,4,0.5,12,144,2201.5,6.0,0.10992505110152169,8,8.0
30,4,56.0,8960,1,0,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,1,14,15,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,1008,1008,1,4,1,0,1028,0,0,1028,0,0,1,0,2,1,3,5,6,1,4.0,5,1927.0,2,2,360,3.0,3.0,2,0,0,130,0,0,0,0.0,4,4,0,3,2010,8,4,115000,83,60,2396,1,2.0,11,130,4480.0,6.0,0.04017857142857143,6,6.0
60,3,59.0,11228,1,2,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,1,50,2,531,499,1080,1,5,1,4,1080,1017,0,2097,0,1,2,1,3,1,4,9,6,1,3.0,1,1993.0,2,3,678,3.0,3.0,2,196,187,0,0,0,0,0.0,4,4,0,12,2008,8,4,228000,15,15,3855,4,0.75,12,383,3742.6666666666665,6.0,0.06038475240470253,7,7.0
20,3,73.0,8899,1,2,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,3,0.0,4,3,2,4.0,3.0,0,2,24,5,0,1316,1340,1,5,1,4,1340,0,0,1340,0,0,2,0,3,1,4,6,6,0,0.0,1,2007.0,0,2,396,3.0,3.0,2,100,30,0,0,0,0,0.0,4,4,0,8,2007,6,5,181134,0,0,3076,2,1.5,12,130,2966.3333333333335,6.0,0.04449938195302843,7,7.0
60,3,74.0,7844,1,2,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203.0,3,3,1,3.0,3.0,3,0,209,5,0,463,672,1,3,1,4,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,3.0,1,1978.0,0,2,440,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,3,2006,8,4,149500,28,28,2512,2,1.5,13,0,2614.6666666666665,6.0,0.05609382967873534,6,6.0
70,3,86.0,22420,1,2,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,3,0.0,3,3,0,4.0,3.0,3,1,1128,5,0,242,1370,2,3,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,4.0,5,1918.0,2,3,864,3.0,3.0,0,0,0,0,0,0,0,0.0,4,4,0,11,2007,8,4,239000,89,57,4858,4,1.0,12,0,5605.0,6.0,0.03853702051739518,6,7.0
50,3,60.0,8160,1,2,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,3,0.0,3,3,0,3.0,3.0,3,0,312,5,0,444,756,1,2,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,0.0,5,1940.0,2,1,240,3.0,3.0,1,0,0,0,0,0,0,0.0,4,4,0,4,2007,8,1,126000,67,57,2130,3,1.0,11,0,2720.0,6.0,0.029411764705882353,6,6.0
20,3,65.0,8450,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,3,0.0,3,3,1,3.0,3.0,3,1,775,5,0,281,1056,1,5,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,2.0,1,1968.0,2,1,304,3.0,3.0,2,0,85,184,0,0,0,0.0,4,4,0,7,2010,8,4,142000,42,42,2416,2,1.5,11,269,2816.6666666666665,6.0,0.035976331360946745,6,6.0
90,4,78.0,7060,1,2,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,1,200.0,3,4,2,4.0,4.0,1,2,1309,5,0,35,1344,1,5,1,4,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,0.0,1,1997.0,0,4,784,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,11,2008,8,2,206300,11,10,3472,4,0.5,12,0,3530.0,6.0,0.11104815864022663,7,8.0
20,3,0.0,16635,1,2,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,2,126.0,4,3,1,4.0,3.0,3,0,1246,5,0,356,1602,1,4,1,4,1602,0,0,1602,0,1,2,0,3,1,4,8,6,1,3.0,1,1977.0,0,2,529,3.0,3.0,2,240,0,0,0,0,0,0.0,4,4,0,6,2009,8,4,215000,32,9,3733,3,1.0,13,240,5545.0,6.0,0.031800420799519086,7,7.0
20,3,100.0,21750,1,2,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,988,988,1,5,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,0.0,1,1954.0,1,2,520,3.0,3.0,0,0,0,0,0,0,0,0.0,4,4,0,2,2008,8,4,113000,54,54,2496,1,2.0,10,0,10875.0,6.0,0.023908045977011495,6,6.0
60,3,80.0,9200,1,2,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473.0,4,3,2,4.0,3.0,3,2,986,5,0,484,1470,1,4,1,4,1470,1160,0,2630,1,0,2,1,4,1,4,8,6,1,3.0,1,1998.0,0,3,696,3.0,3.0,2,0,66,0,0,0,0,0.0,4,4,0,6,2008,8,4,315000,10,10,4796,4,1.0,13,66,2300.0,6.0,0.07565217391304348,7,7.0
20,3,72.0,9000,1,2,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,3,1,4.0,3.0,3,3,616,5,0,580,1196,1,4,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,4.0,1,1956.0,1,1,297,3.0,3.0,2,0,44,0,0,0,0,0.0,4,4,0,5,2008,8,4,139000,52,52,2689,2,1.0,11,44,4500.0,6.0,0.033,6,7.0
60,4,60.0,3378,1,0,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,3,0.0,3,4,1,3.0,3.0,3,5,0,5,0,651,651,1,4,1,4,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,4.0,5,1947.0,2,1,240,3.0,3.0,1,0,0,126,0,0,0,0.0,4,4,0,9,2009,8,4,135000,63,17,2280,2,1.5,15,126,1126.0,6.0,0.07104795737122557,7,6.0
80,3,0.0,12800,1,2,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145.0,4,3,2,4.0,3.0,1,2,1518,5,0,0,1518,1,4,1,4,1644,0,0,1644,1,1,2,0,2,1,4,5,6,1,3.0,1,1989.0,0,2,569,3.0,3.0,2,80,0,0,0,396,0,0.0,4,4,0,8,2009,8,4,275000,20,20,3731,4,0.5,12,476,6400.0,6.0,0.044453125,7,7.0
20,3,77.0,8593,1,2,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,3,0.0,3,3,1,3.0,3.0,3,4,288,5,0,619,907,1,5,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,0.0,5,1964.0,2,1,352,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,7,2008,8,4,109008,51,51,2166,1,3.0,10,0,2864.3333333333335,6.0,0.04096357500290934,6,6.0
20,3,64.0,6762,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,4,3,2,4.0,3.0,3,2,664,5,0,544,1208,1,5,1,4,1208,0,0,1208,1,0,2,0,2,1,4,6,6,0,0.0,1,2007.0,1,2,628,3.0,3.0,2,105,54,0,0,0,0,0.0,4,4,0,9,2007,6,5,195400,0,0,3044,3,0.6666666666666666,12,159,3381.0,6.0,0.09287193138124815,7,7.0
20,3,130.0,11457,1,2,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,3,0.0,3,3,1,4.0,3.0,2,2,1005,5,0,387,1392,1,3,1,4,1412,0,0,1412,1,0,2,0,3,1,4,6,6,1,3.0,1,1988.0,2,2,576,3.0,3.0,2,0,0,169,0,0,0,0.0,4,4,0,3,2009,8,4,175000,21,21,3380,3,1.0,11,169,3819.0,6.0,0.05027494108405342,6,7.0
160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,3,1,3.0,3.0,3,0,387,5,0,96,483,1,3,1,4,483,504,0,987,0,0,1,1,2,1,3,4,6,0,0.0,5,1971.0,2,1,264,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,7,2008,0,0,85400,37,37,1734,2,1.0,11,0,840.0,6.0,0.15714285714285714,6,6.0
50,4,60.0,5586,1,2,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,901,901,1,4,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,0.0,6,0.0,3,0,0,0.0,0.0,0,0,98,0,0,0,0,0.0,2,4,0,9,2008,3,0,79900,88,10,2099,1,4.0,13,98,1396.5,0.0,0.0,6,6.0
160,4,24.0,1920,1,2,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,3,3,1,3.0,3.0,3,0,471,5,0,294,765,1,5,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,0.0,5,1971.0,2,2,440,3.0,3.0,2,240,36,0,0,0,0,0.0,4,4,0,8,2007,8,4,122500,36,36,2570,3,0.6666666666666666,10,276,960.0,6.0,0.22916666666666666,6,6.0
60,3,100.0,10839,1,2,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,3,0.0,3,3,2,4.0,3.0,3,5,0,5,0,926,926,1,5,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,3.0,1,1997.0,0,2,470,3.0,3.0,2,0,36,0,0,0,0,0.0,4,4,0,7,2008,8,4,181000,11,10,3000,3,1.0,11,36,3613.0,6.0,0.04336193375772673,6,7.0
180,4,21.0,1890,1,2,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,3,0.0,3,4,1,4.0,3.0,0,0,495,5,0,135,630,1,4,1,4,630,0,0,630,1,0,1,0,1,1,3,3,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,88,0,0,0,0,0,0.0,4,4,0,6,2008,8,4,81000,36,36,1260,2,0.5,11,88,1890.0,0.0,0.0,7,7.0
60,3,43.0,10667,1,2,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,3,0.0,4,3,2,4.0,3.0,0,2,385,0,344,70,799,1,5,1,4,827,834,0,1661,1,0,2,1,3,1,4,6,6,1,3.0,1,1996.0,1,2,550,3.0,3.0,2,158,61,0,0,0,0,0.0,4,4,0,4,2009,5,4,212000,13,13,3010,4,0.75,13,219,3555.6666666666665,6.0,0.05156088872222743,7,7.0
50,4,40.0,4400,1,2,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,3,0.0,3,3,0,2.0,3.0,3,5,0,5,0,648,648,1,3,1,0,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,0.0,5,1990.0,2,2,440,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,10,2006,8,4,116000,86,56,2206,1,2.0,14,0,2200.0,6.0,0.1,6,5.0
45,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,3,0.0,4,3,2,3.0,3.0,3,5,0,5,0,884,884,1,4,1,4,904,0,0,904,0,0,1,0,2,1,3,4,6,0,0.0,5,1926.0,2,1,180,3.0,3.0,2,0,0,105,0,0,0,0.0,4,4,0,1,2009,8,4,119000,83,5,1968,1,2.0,13,105,3000.0,6.0,0.03,7,6.0
30,3,40.0,4280,1,2,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,3,0.0,3,3,2,3.0,3.0,3,3,365,5,0,75,440,1,3,0,4,694,0,0,694,0,0,1,0,2,1,4,4,6,1,4.0,5,1990.0,2,1,352,4.0,3.0,1,0,0,34,0,0,0,0.0,2,4,0,3,2007,8,4,90350,94,5,1486,1,2.0,11,34,2140.0,7.0,0.08224299065420561,6,6.0
50,3,67.0,12354,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,3,0.0,3,3,0,3.0,2.0,2,5,0,5,0,684,684,1,4,1,4,684,512,0,1196,0,0,1,0,3,1,4,7,6,0,0.0,5,2005.0,2,2,528,3.0,3.0,2,0,46,0,0,0,0,0.0,0,2,800,8,2009,4,4,110000,89,9,2408,1,3.0,14,46,4118.0,6.0,0.042739193783389993,6,5.0
20,3,105.0,15431,1,2,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,2,200.0,5,3,2,5.0,3.0,1,2,1767,0,539,788,3094,1,5,1,4,2402,0,0,2402,1,0,2,0,2,1,5,10,6,2,4.0,1,2008.0,0,3,672,3.0,3.0,2,0,72,0,0,170,0,0.0,4,4,0,4,2009,8,4,555000,1,1,6168,3,0.6666666666666666,15,242,7715.5,6.0,0.043548700667487526,8,8.0
90,3,92.0,12108,1,2,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,1,270.0,3,3,1,3.0,3.0,3,0,133,5,0,1307,1440,1,3,0,1,1440,0,0,1440,0,0,2,0,4,2,2,8,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,9,2008,8,4,118000,53,53,2880,2,2.0,8,0,3027.0,0.0,0.0,6,6.0
50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,3,0.0,3,3,2,3.0,3.0,3,5,0,5,0,1078,1078,1,3,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,4.0,5,1930.0,2,2,360,3.0,3.0,1,0,0,0,0,0,0,0.0,4,4,0,6,2008,8,4,162900,78,16,3011,2,1.5,12,0,2080.0,6.0,0.057692307692307696,6,6.0
120,3,53.0,3922,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72.0,4,3,2,5.0,3.0,0,5,0,5,0,1258,1258,1,5,1,4,1258,0,0,1258,0,0,2,0,2,1,4,6,6,1,4.0,1,2007.0,0,3,648,3.0,3.0,2,144,16,0,0,0,0,0.0,4,4,0,6,2007,6,5,172500,1,0,3164,2,1.0,12,160,1961.0,6.0,0.16522182559918408,7,8.0
60,3,70.0,8750,1,2,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,3,0.0,4,4,2,4.0,3.0,3,2,642,5,0,273,915,1,5,1,4,933,975,0,1908,1,0,2,1,4,1,4,8,6,1,3.0,1,1994.0,2,2,493,3.0,3.0,2,144,133,0,0,0,0,0.0,4,4,0,7,2008,8,4,210000,14,13,3316,4,1.0,12,277,2187.5,6.0,0.056342857142857146,8,7.0
20,3,73.0,9855,1,2,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,1436,1436,1,2,1,4,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,4.0,1,1956.0,2,2,480,3.0,3.0,2,0,0,0,0,0,0,0.0,2,4,0,11,2009,0,4,127500,53,53,3605,1,3.0,11,0,3285.0,6.0,0.0487062404870624,6,6.0
20,3,137.0,16492,1,2,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,3,0.0,4,3,1,3.0,3.0,3,0,247,4,713,557,1517,1,5,1,4,1888,0,0,1888,0,0,2,1,2,1,4,6,4,1,4.0,1,1966.0,0,2,578,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,6,2010,8,4,190000,44,8,3983,3,0.6666666666666666,12,0,8246.0,6.0,0.03504729565850109,7,6.0
60,3,0.0,11214,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,930,930,1,4,1,4,956,930,0,1886,0,0,2,1,4,1,4,10,6,1,3.0,1,1998.0,0,2,431,3.0,3.0,2,89,0,0,0,0,0,0.0,4,4,0,7,2006,8,4,199900,8,7,3247,3,1.3333333333333333,12,89,2803.5,6.0,0.03843410023185304,7,7.0
50,4,50.0,8600,1,2,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,780,780,1,3,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,4.0,5,1937.0,2,1,198,3.0,3.0,0,0,0,0,0,0,0,0.0,4,4,0,6,2006,8,4,119500,69,56,2354,2,1.5,12,0,2866.6666666666665,6.0,0.023023255813953487,6,6.0
50,4,50.0,6000,1,2,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,3,0.0,3,4,1,3.0,3.0,3,0,331,5,0,318,649,1,5,1,4,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,0.0,5,1981.0,2,1,308,3.0,3.0,2,0,176,0,0,0,0,0.0,4,4,0,6,2007,8,4,120000,59,5,2140,2,1.0,10,176,3000.0,6.0,0.051333333333333335,7,6.0
30,4,70.0,5684,1,2,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,813,813,1,5,1,0,813,0,0,813,0,0,1,0,2,1,4,5,6,0,0.0,5,1932.0,2,1,270,2.0,2.0,0,0,113,0,0,0,0,0.0,4,4,0,6,2006,8,4,110000,76,1,1896,1,2.0,14,113,2842.0,4.0,0.047501759324419426,6,6.0
20,3,62.0,70761,1,2,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,3,0.0,3,3,1,4.0,3.0,1,0,655,5,0,878,1533,1,3,1,4,1533,0,0,1533,1,0,2,0,2,1,4,5,6,2,3.0,1,1975.0,2,2,576,3.0,3.0,2,200,54,0,0,0,0,0.0,4,4,0,12,2006,8,4,280000,31,31,3642,3,0.6666666666666666,12,254,35380.5,6.0,0.00814007716114809,6,7.0
60,3,0.0,9303,1,2,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42.0,4,3,2,5.0,3.0,3,0,742,5,0,130,872,1,5,1,4,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,0.0,1,1996.0,0,2,422,3.0,3.0,2,144,122,0,0,0,0,0.0,4,4,0,7,2007,8,4,204000,11,10,3050,4,0.75,11,266,3101.0,6.0,0.0453617112759325,7,8.0
60,1,75.0,9000,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,768,768,1,5,1,4,786,804,0,1590,0,0,2,1,3,1,4,6,6,0,0.0,1,2008.0,1,2,676,3.0,3.0,2,0,30,0,0,0,0,0.0,4,4,0,6,2009,8,4,210000,1,1,3034,3,1.0,13,30,3000.0,6.0,0.07511111111111111,7,7.0
90,3,63.0,9297,1,2,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,3,0.0,3,3,1,3.0,3.0,3,0,1606,5,0,122,1728,1,3,1,4,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,0.0,5,1976.0,2,2,560,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,7,2006,8,3,188000,30,30,4016,4,1.0,10,0,2324.25,6.0,0.06023448424222867,6,6.0
20,3,80.0,9600,1,2,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,3,1,3.0,3.0,3,0,916,5,0,326,1242,1,2,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,3.0,1,1973.0,2,2,528,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,9,2007,8,4,175500,34,34,3012,2,1.5,13,0,3200.0,6.0,0.055,6,6.0
70,4,34.0,4571,1,0,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,624,624,1,2,0,4,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,0.0,5,1916.0,2,3,513,2.0,2.0,2,0,0,96,0,0,0,0.0,4,4,0,5,2008,0,0,98000,92,58,2481,1,4.0,10,96,1142.75,4.0,0.11222927149420259,6,6.0
20,3,0.0,53227,1,2,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,3,0.0,3,3,1,4.0,3.0,1,1,1116,5,0,248,1364,1,5,1,4,1663,0,0,1663,1,0,1,0,2,1,4,6,2,2,4.0,1,1954.0,0,2,529,3.0,3.0,2,224,137,0,0,0,0,0.0,4,4,0,3,2008,8,4,256000,54,14,3556,2,1.0,10,361,26613.5,6.0,0.009938565013996656,6,7.0
70,4,0.0,5100,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,3,0.0,3,4,2,3.0,3.0,3,5,0,5,0,588,588,1,2,1,4,833,833,0,1666,0,0,1,0,3,1,4,7,6,1,4.0,5,1925.0,2,1,228,3.0,3.0,2,192,63,0,0,0,0,0.0,2,4,0,6,2008,8,4,161000,83,12,2482,1,3.0,15,255,1700.0,6.0,0.04470588235294118,7,6.0
50,3,0.0,7015,1,2,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,3,3,1,3.0,3.0,3,3,185,5,0,524,709,1,3,1,4,979,224,0,1203,1,0,1,0,3,1,4,5,6,1,3.0,5,1950.0,2,1,352,3.0,3.0,2,0,0,248,0,0,0,0.0,4,4,0,7,2009,8,4,110000,59,59,2264,2,1.5,9,248,2338.3333333333335,6.0,0.050178189593727725,6,6.0
60,1,75.0,8004,1,2,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,2,110.0,4,3,2,4.0,3.0,3,2,544,5,0,288,832,1,5,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,0.0,3,2009.0,0,2,552,3.0,3.0,2,0,150,0,0,0,0,0.0,4,4,0,12,2009,6,5,263435,0,0,3319,4,0.75,13,150,2668.0,6.0,0.06896551724137931,7,7.0
70,3,60.0,7200,1,2,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,3,0.0,4,4,2,4.0,4.0,3,0,350,1,210,0,560,1,5,1,4,575,560,0,1135,1,0,1,0,3,1,4,6,6,0,0.0,5,1971.0,1,2,576,3.0,3.0,2,256,0,0,0,0,0,0.0,2,4,0,4,2009,8,4,155000,73,2,2271,2,1.5,16,256,2400.0,6.0,0.08,8,8.0
20,3,60.0,8281,1,2,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,3,0.0,3,3,1,3.0,3.0,3,4,553,1,311,0,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,1.0,5,1965.0,2,1,360,3.0,3.0,2,0,0,236,0,0,0,0.0,1,4,0,12,2009,8,4,62383,44,44,2088,1,3.0,10,236,2760.3333333333335,6.0,0.04347301050597754,6,6.0
70,3,74.0,11988,1,2,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,3,0.0,3,3,1,3.0,3.0,3,3,326,5,0,389,715,1,2,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,4.0,5,1939.0,2,1,240,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,8,2008,8,4,188700,74,13,2615,2,1.5,13,0,3996.0,6.0,0.02002002002002002,6,6.0
20,3,60.0,8430,1,2,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136.0,3,3,1,4.0,3.0,3,4,616,5,0,424,1040,1,3,1,4,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,8,2009,8,4,124000,31,31,2080,2,1.5,10,0,2810.0,0.0,0.0,6,7.0
120,4,0.0,3072,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18.0,4,3,2,4.0,3.0,3,5,0,5,0,1375,1375,1,5,1,4,1414,0,0,1414,0,0,2,0,2,1,4,6,6,1,3.0,1,2004.0,0,2,398,3.0,3.0,2,144,20,0,0,0,0,0.0,4,4,0,5,2006,8,4,178740,2,2,3187,2,1.0,12,164,1536.0,6.0,0.12955729166666666,7,7.0
